TempA(K)	TempB(K)	Current(A)	Voltage(V)	R(ohm)
197.500000	193.930000	0.000100	0.000006	0.059853
197.490000	193.910000	0.000100	0.000006	0.056059
197.460000	193.900000	0.000100	0.000007	0.066175
197.460000	193.870000	0.000100	0.000006	0.061539
197.440000	193.860000	0.000100	0.000007	0.069970
197.420000	193.840000	0.000100	0.000005	0.053953
197.400000	193.820000	0.000100	0.000006	0.057745
197.370000	193.800000	0.000100	0.000005	0.053529
197.360000	193.780000	0.000100	0.000006	0.062383
197.340000	193.760000	0.000100	0.000006	0.059853
197.320000	193.740000	0.000100	0.000005	0.052265
197.310000	193.730000	0.000100	0.000006	0.062803
197.290000	193.710000	0.000100	0.000006	0.056902
197.270000	193.690000	0.000100	0.000006	0.062804
197.260000	193.660000	0.000100	0.000006	0.061539
197.230000	193.650000	0.000100	0.000006	0.056903
197.220000	193.630000	0.000100	0.000006	0.061540
197.200000	193.610000	0.000100	0.000006	0.061961
197.190000	193.590000	0.000100	0.000007	0.068705
197.170000	193.570000	0.000100	0.000006	0.055217
197.150000	193.550000	0.000100	0.000006	0.056482
197.130000	193.530000	0.000100	0.000006	0.060274
197.110000	193.510000	0.000100	0.000006	0.058167
197.090000	193.490000	0.000100	0.000006	0.059431
197.090000	193.480000	0.000100	0.000006	0.058588
197.050000	193.460000	0.000100	0.000005	0.052687
197.040000	193.440000	0.000100	0.000006	0.064068
197.020000	193.420000	0.000100	0.000006	0.062382
197.000000	193.400000	0.000100	0.000006	0.061539
196.980000	193.380000	0.000100	0.000006	0.058589
196.970000	193.360000	0.000100	0.000006	0.061118
196.940000	193.340000	0.000100	0.000006	0.056481
196.920000	193.320000	0.000100	0.000006	0.063225
196.910000	193.300000	0.000100	0.000007	0.069969
196.890000	193.290000	0.000100	0.000006	0.061539
196.870000	193.270000	0.000100	0.000006	0.063225
196.870000	193.250000	0.000100	0.000006	0.060696
196.840000	193.240000	0.000100	0.000006	0.056481
196.820000	193.220000	0.000100	0.000006	0.058588
196.800000	193.190000	0.000100	0.000006	0.061118
196.780000	193.170000	0.000100	0.000005	0.054374
196.770000	193.160000	0.000100	0.000006	0.061118
196.750000	193.140000	0.000100	0.000006	0.060275
196.730000	193.120000	0.000100	0.000006	0.057324
196.720000	193.090000	0.000100	0.000006	0.062804
196.690000	193.080000	0.000100	0.000005	0.052688
196.670000	193.060000	0.000100	0.000006	0.059433
196.660000	193.040000	0.000100	0.000007	0.067019
196.640000	193.020000	0.000100	0.000006	0.063225
196.630000	193.010000	0.000100	0.000006	0.058589
196.620000	192.990000	0.000100	0.000006	0.059853
196.590000	192.970000	0.000100	0.000006	0.059853
196.570000	192.950000	0.000100	0.000006	0.055638
196.550000	192.930000	0.000100	0.000005	0.053952
196.540000	192.910000	0.000100	0.000006	0.062382
196.520000	192.890000	0.000100	0.000007	0.067019
196.500000	192.870000	0.000100	0.000005	0.050578
196.490000	192.850000	0.000100	0.000006	0.056060
196.460000	192.830000	0.000100	0.000005	0.051846
196.450000	192.810000	0.000100	0.000006	0.059853
196.440000	192.800000	0.000100	0.000006	0.060696
196.400000	192.780000	0.000100	0.000006	0.056481
196.390000	192.760000	0.000100	0.000007	0.066176
196.380000	192.740000	0.000100	0.000005	0.053531
196.360000	192.720000	0.000100	0.000006	0.059011
196.340000	192.710000	0.000100	0.000006	0.059432
196.320000	192.680000	0.000100	0.000006	0.060696
196.300000	192.660000	0.000100	0.000006	0.056482
196.290000	192.640000	0.000100	0.000006	0.064911
196.270000	192.630000	0.000100	0.000006	0.061539
196.250000	192.600000	0.000100	0.000006	0.055637
196.230000	192.590000	0.000100	0.000006	0.057746
196.210000	192.570000	0.000100	0.000007	0.070391
196.190000	192.550000	0.000100	0.000006	0.056060
196.170000	192.530000	0.000100	0.000006	0.064911
196.160000	192.510000	0.000100	0.000006	0.064069
196.140000	192.490000	0.000100	0.000006	0.059433
196.110000	192.470000	0.000100	0.000005	0.052265
196.090000	192.450000	0.000100	0.000006	0.060696
196.080000	192.440000	0.000100	0.000006	0.064912
196.060000	192.420000	0.000100	0.000005	0.051845
196.040000	192.390000	0.000100	0.000007	0.067862
196.020000	192.380000	0.000100	0.000006	0.058589
195.990000	192.360000	0.000100	0.000005	0.052687
195.970000	192.340000	0.000100	0.000006	0.056903
195.950000	192.330000	0.000100	0.000006	0.056903
195.940000	192.300000	0.000100	0.000006	0.059010
195.920000	192.280000	0.000100	0.000006	0.056059
195.890000	192.260000	0.000100	0.000006	0.058168
195.880000	192.250000	0.000100	0.000006	0.063647
195.870000	192.230000	0.000100	0.000005	0.051845
195.840000	192.210000	0.000100	0.000005	0.053530
195.820000	192.190000	0.000100	0.000005	0.052688
195.800000	192.160000	0.000100	0.000006	0.059432
195.780000	192.150000	0.000100	0.000006	0.057325
195.770000	192.130000	0.000100	0.000005	0.046365
195.740000	192.120000	0.000100	0.000006	0.059853
195.710000	192.100000	0.000100	0.000006	0.061118
195.700000	192.070000	0.000100	0.000006	0.058167
195.680000	192.060000	0.000100	0.000006	0.059010
195.660000	192.040000	0.000100	0.000006	0.058167
195.640000	192.010000	0.000100	0.000006	0.058167
195.620000	192.000000	0.000100	0.000006	0.060275
195.610000	191.980000	0.000100	0.000006	0.055216
195.590000	191.960000	0.000100	0.000006	0.061539
195.570000	191.940000	0.000100	0.000005	0.053530
195.540000	191.920000	0.000100	0.000006	0.059853
195.520000	191.900000	0.000100	0.000006	0.058589
195.500000	191.890000	0.000100	0.000005	0.053109
195.490000	191.870000	0.000100	0.000006	0.058588
195.460000	191.850000	0.000100	0.000006	0.056059
195.440000	191.830000	0.000100	0.000006	0.060696
195.420000	191.810000	0.000100	0.000006	0.059432
195.410000	191.790000	0.000100	0.000007	0.065333
195.380000	191.770000	0.000100	0.000006	0.055639
195.360000	191.750000	0.000100	0.000006	0.061539
195.340000	191.730000	0.000100	0.000006	0.059432
195.320000	191.710000	0.000100	0.000006	0.058167
195.300000	191.700000	0.000100	0.000006	0.058167
195.280000	191.680000	0.000100	0.000006	0.059853
195.260000	191.650000	0.000100	0.000006	0.064069
195.240000	191.640000	0.000100	0.000006	0.059431
195.220000	191.610000	0.000100	0.000005	0.052687
195.200000	191.600000	0.000100	0.000006	0.060696
195.180000	191.580000	0.000100	0.000005	0.053530
195.170000	191.560000	0.000100	0.000005	0.054796
195.150000	191.540000	0.000100	0.000006	0.058588
195.130000	191.520000	0.000100	0.000006	0.061962
195.100000	191.500000	0.000100	0.000006	0.055638
195.080000	191.480000	0.000100	0.000006	0.061539
195.060000	191.470000	0.000100	0.000006	0.057746
195.050000	191.450000	0.000100	0.000006	0.059853
195.030000	191.430000	0.000100	0.000007	0.065755
195.010000	191.410000	0.000100	0.000005	0.051003
194.990000	191.390000	0.000100	0.000006	0.059010
194.970000	191.370000	0.000100	0.000004	0.042993
194.950000	191.350000	0.000100	0.000006	0.055637
194.930000	191.330000	0.000100	0.000006	0.060697
194.920000	191.310000	0.000100	0.000006	0.056482
194.890000	191.290000	0.000100	0.000006	0.056061
194.880000	191.280000	0.000100	0.000007	0.067441
194.850000	191.260000	0.000100	0.000006	0.060696
194.840000	191.240000	0.000100	0.000006	0.062383
194.810000	191.220000	0.000100	0.000006	0.055216
194.790000	191.200000	0.000100	0.000006	0.059010
194.780000	191.180000	0.000100	0.000006	0.058168
194.750000	191.160000	0.000100	0.000006	0.059432
194.730000	191.140000	0.000100	0.000006	0.059853
194.720000	191.120000	0.000100	0.000006	0.062803
194.680000	191.100000	0.000100	0.000005	0.050159
194.670000	191.080000	0.000100	0.000006	0.059432
194.660000	191.060000	0.000100	0.000006	0.055637
194.630000	191.040000	0.000100	0.000006	0.055638
194.620000	191.030000	0.000100	0.000005	0.053110
194.590000	191.010000	0.000100	0.000006	0.060696
194.570000	190.990000	0.000100	0.000006	0.059853
194.550000	190.960000	0.000100	0.000006	0.061961
194.530000	190.950000	0.000100	0.000005	0.053952
194.520000	190.930000	0.000100	0.000006	0.055637
194.490000	190.920000	0.000100	0.000006	0.059431
194.470000	190.890000	0.000100	0.000006	0.056903
194.450000	190.870000	0.000100	0.000006	0.055217
194.450000	190.860000	0.000100	0.000006	0.057324
194.420000	190.840000	0.000100	0.000006	0.059432
194.400000	190.810000	0.000100	0.000006	0.056481
194.380000	190.800000	0.000100	0.000006	0.058167
194.350000	190.780000	0.000100	0.000005	0.052687
194.330000	190.760000	0.000100	0.000006	0.058589
194.320000	190.740000	0.000100	0.000006	0.060275
194.300000	190.720000	0.000100	0.000005	0.053952
194.280000	190.700000	0.000100	0.000006	0.057324
194.260000	190.680000	0.000100	0.000006	0.063225
194.240000	190.660000	0.000100	0.000006	0.060697
194.210000	190.650000	0.000100	0.000006	0.055638
194.200000	190.630000	0.000100	0.000005	0.052267
194.190000	190.600000	0.000100	0.000006	0.060274
194.150000	190.580000	0.000100	0.000006	0.060695
194.140000	190.570000	0.000100	0.000006	0.056482
194.120000	190.550000	0.000100	0.000006	0.057324
194.100000	190.530000	0.000100	0.000006	0.059010
194.080000	190.510000	0.000100	0.000005	0.054796
194.060000	190.480000	0.000100	0.000005	0.053953
194.040000	190.470000	0.000100	0.000006	0.059853
194.030000	190.450000	0.000100	0.000005	0.052266
194.000000	190.430000	0.000100	0.000006	0.061538
193.990000	190.410000	0.000100	0.000006	0.058168
193.960000	190.390000	0.000100	0.000006	0.060696
193.940000	190.380000	0.000100	0.000006	0.059010
193.930000	190.360000	0.000100	0.000006	0.056059
193.900000	190.340000	0.000100	0.000005	0.050580
193.900000	190.320000	0.000100	0.000005	0.051845
193.870000	190.300000	0.000100	0.000006	0.056903
193.840000	190.280000	0.000100	0.000006	0.063225
193.820000	190.260000	0.000100	0.000005	0.054374
193.820000	190.240000	0.000100	0.000006	0.064911
193.790000	190.220000	0.000100	0.000005	0.053531
193.780000	190.200000	0.000100	0.000006	0.056060
193.740000	190.180000	0.000100	0.000006	0.055639
193.730000	190.160000	0.000100	0.000006	0.056480
193.710000	190.140000	0.000100	0.000006	0.060274
193.680000	190.130000	0.000100	0.000005	0.054374
193.670000	190.100000	0.000100	0.000005	0.054795
193.640000	190.090000	0.000100	0.000005	0.052687
193.630000	190.070000	0.000100	0.000005	0.053531
193.620000	190.050000	0.000100	0.000006	0.056059
193.600000	190.030000	0.000100	0.000006	0.060274
193.570000	190.010000	0.000100	0.000006	0.055217
193.550000	189.990000	0.000100	0.000005	0.051844
193.540000	189.970000	0.000100	0.000006	0.058589
193.510000	189.950000	0.000100	0.000005	0.054374
193.490000	189.930000	0.000100	0.000006	0.055217
193.480000	189.910000	0.000100	0.000006	0.057324
193.450000	189.890000	0.000100	0.000005	0.053952
193.440000	189.880000	0.000100	0.000005	0.050158
193.420000	189.850000	0.000100	0.000005	0.049316
193.400000	189.840000	0.000100	0.000005	0.054795
193.370000	189.820000	0.000100	0.000006	0.059853
193.360000	189.800000	0.000100	0.000006	0.055217
193.340000	189.780000	0.000100	0.000006	0.059853
193.320000	189.760000	0.000100	0.000005	0.054795
193.300000	189.740000	0.000100	0.000006	0.061118
193.270000	189.720000	0.000100	0.000006	0.056060
193.260000	189.710000	0.000100	0.000006	0.057746
193.240000	189.690000	0.000100	0.000006	0.056903
193.230000	189.660000	0.000100	0.000005	0.054795
193.210000	189.650000	0.000100	0.000005	0.052267
193.180000	189.620000	0.000100	0.000006	0.059011
193.170000	189.600000	0.000100	0.000005	0.054795
193.150000	189.590000	0.000100	0.000006	0.060275
193.140000	189.570000	0.000100	0.000005	0.051423
193.110000	189.550000	0.000100	0.000006	0.061961
193.090000	189.530000	0.000100	0.000006	0.059854
193.090000	189.510000	0.000100	0.000005	0.053531
193.060000	189.490000	0.000100	0.000006	0.059432
193.050000	189.470000	0.000100	0.000006	0.056481
193.030000	189.450000	0.000100	0.000006	0.061961
193.010000	189.440000	0.000100	0.000006	0.056482
193.000000	189.410000	0.000100	0.000006	0.056482
192.970000	189.400000	0.000100	0.000005	0.054796
192.960000	189.380000	0.000100	0.000005	0.054795
192.940000	189.360000	0.000100	0.000006	0.056903
192.920000	189.340000	0.000100	0.000005	0.051423
192.910000	189.320000	0.000100	0.000005	0.051845
192.880000	189.300000	0.000100	0.000005	0.052687
192.860000	189.290000	0.000100	0.000006	0.056904
192.850000	189.270000	0.000100	0.000005	0.054795
192.820000	189.250000	0.000100	0.000006	0.055216
192.820000	189.230000	0.000100	0.000005	0.051002
192.800000	189.200000	0.000100	0.000006	0.055638
192.770000	189.190000	0.000100	0.000006	0.060275
192.760000	189.170000	0.000100	0.000006	0.058167
192.730000	189.150000	0.000100	0.000005	0.054373
192.720000	189.130000	0.000100	0.000006	0.058168
192.700000	189.120000	0.000100	0.000006	0.061118
192.690000	189.100000	0.000100	0.000005	0.052265
192.670000	189.080000	0.000100	0.000006	0.058167
192.650000	189.060000	0.000100	0.000006	0.056903
192.620000	189.040000	0.000100	0.000006	0.057325
192.610000	189.020000	0.000100	0.000006	0.056903
192.600000	189.000000	0.000100	0.000006	0.056481
192.570000	188.980000	0.000100	0.000006	0.057746
192.560000	188.960000	0.000100	0.000006	0.055216
192.540000	188.950000	0.000100	0.000006	0.060697
192.530000	188.930000	0.000100	0.000005	0.049315
192.510000	188.910000	0.000100	0.000006	0.057324
192.480000	188.900000	0.000100	0.000006	0.057324
192.470000	188.870000	0.000100	0.000005	0.048894
192.450000	188.850000	0.000100	0.000006	0.059431
192.430000	188.840000	0.000100	0.000006	0.055217
192.410000	188.820000	0.000100	0.000005	0.051845
192.390000	188.800000	0.000100	0.000005	0.052266
192.370000	188.780000	0.000100	0.000006	0.057324
192.350000	188.760000	0.000100	0.000005	0.054795
192.340000	188.740000	0.000100	0.000005	0.045100
192.320000	188.720000	0.000100	0.000006	0.057324
192.300000	188.700000	0.000100	0.000006	0.056060
192.290000	188.690000	0.000100	0.000005	0.045942
192.260000	188.660000	0.000100	0.000005	0.053531
192.260000	188.650000	0.000100	0.000005	0.054795
192.230000	188.620000	0.000100	0.000005	0.053109
192.210000	188.610000	0.000100	0.000005	0.054796
192.200000	188.590000	0.000100	0.000005	0.053953
192.180000	188.570000	0.000100	0.000006	0.056059
192.160000	188.550000	0.000100	0.000005	0.052265
192.140000	188.530000	0.000100	0.000006	0.059853
192.120000	188.520000	0.000100	0.000005	0.051424
192.100000	188.500000	0.000100	0.000004	0.040043
192.090000	188.480000	0.000100	0.000006	0.056482
192.070000	188.460000	0.000100	0.000006	0.061118
192.050000	188.430000	0.000100	0.000006	0.056060
192.040000	188.420000	0.000100	0.000005	0.052687
192.020000	188.400000	0.000100	0.000005	0.051423
192.000000	188.380000	0.000100	0.000005	0.053532
191.980000	188.360000	0.000100	0.000006	0.064490
191.960000	188.340000	0.000100	0.000005	0.051845
191.950000	188.330000	0.000100	0.000006	0.055638
191.930000	188.300000	0.000100	0.000005	0.054795
191.900000	188.290000	0.000100	0.000006	0.057325
191.890000	188.270000	0.000100	0.000006	0.055216
191.870000	188.250000	0.000100	0.000005	0.053531
191.850000	188.230000	0.000100	0.000006	0.056481
191.830000	188.210000	0.000100	0.000006	0.060697
191.810000	188.200000	0.000100	0.000006	0.058168
191.790000	188.180000	0.000100	0.000005	0.053952
191.770000	188.150000	0.000100	0.000005	0.051423
191.750000	188.130000	0.000100	0.000005	0.045943
191.740000	188.120000	0.000100	0.000006	0.056903
191.730000	188.100000	0.000100	0.000006	0.056481
191.700000	188.080000	0.000100	0.000005	0.054795
191.690000	188.060000	0.000100	0.000005	0.053531
191.660000	188.040000	0.000100	0.000006	0.055217
191.650000	188.030000	0.000100	0.000005	0.052687
191.630000	188.000000	0.000100	0.000006	0.059011
191.610000	187.990000	0.000100	0.000005	0.053531
191.600000	187.970000	0.000100	0.000006	0.055638
191.570000	187.950000	0.000100	0.000005	0.053530
191.550000	187.930000	0.000100	0.000005	0.053530
191.530000	187.900000	0.000100	0.000006	0.056482
191.510000	187.890000	0.000100	0.000006	0.060275
191.500000	187.870000	0.000100	0.000005	0.048052
191.480000	187.850000	0.000100	0.000005	0.053531
191.460000	187.830000	0.000100	0.000006	0.056481
191.440000	187.810000	0.000100	0.000006	0.057325
191.410000	187.790000	0.000100	0.000006	0.056481
191.400000	187.770000	0.000100	0.000006	0.056060
191.390000	187.760000	0.000100	0.000005	0.052688
191.370000	187.740000	0.000100	0.000005	0.054374
191.340000	187.720000	0.000100	0.000005	0.051844
191.330000	187.700000	0.000100	0.000005	0.054795
191.310000	187.680000	0.000100	0.000005	0.050579
191.290000	187.660000	0.000100	0.000005	0.052689
191.280000	187.640000	0.000100	0.000005	0.054796
191.250000	187.620000	0.000100	0.000006	0.056482
191.240000	187.600000	0.000100	0.000005	0.054795
191.220000	187.580000	0.000100	0.000005	0.045100
191.200000	187.570000	0.000100	0.000006	0.058167
191.180000	187.550000	0.000100	0.000006	0.059010
191.160000	187.530000	0.000100	0.000006	0.064491
191.140000	187.500000	0.000100	0.000006	0.055638
191.120000	187.490000	0.000100	0.000005	0.051846
191.100000	187.470000	0.000100	0.000005	0.053530
191.100000	187.450000	0.000100	0.000006	0.058168
191.060000	187.430000	0.000100	0.000005	0.054373
191.060000	187.410000	0.000100	0.000005	0.054795
191.030000	187.400000	0.000100	0.000006	0.058588
191.020000	187.370000	0.000100	0.000006	0.056903
191.000000	187.360000	0.000100	0.000005	0.053530
190.970000	187.340000	0.000100	0.000006	0.059011
190.960000	187.320000	0.000100	0.000006	0.058167
190.940000	187.300000	0.000100	0.000005	0.052267
190.910000	187.280000	0.000100	0.000005	0.053531
190.900000	187.260000	0.000100	0.000005	0.050158
190.880000	187.240000	0.000100	0.000005	0.051002
190.870000	187.230000	0.000100	0.000005	0.054795
190.840000	187.200000	0.000100	0.000005	0.053109
190.820000	187.180000	0.000100	0.000006	0.057325
190.810000	187.170000	0.000100	0.000005	0.047208
190.790000	187.140000	0.000100	0.000005	0.053110
190.770000	187.120000	0.000100	0.000006	0.055638
190.750000	187.110000	0.000100	0.000005	0.052688
190.740000	187.090000	0.000100	0.000006	0.055637
190.720000	187.070000	0.000100	0.000005	0.054373
190.680000	187.050000	0.000100	0.000005	0.052688
190.680000	187.030000	0.000100	0.000005	0.046785
190.660000	187.010000	0.000100	0.000006	0.060274
190.650000	187.000000	0.000100	0.000005	0.053530
190.620000	186.980000	0.000100	0.000005	0.054795
190.600000	186.950000	0.000100	0.000005	0.053531
190.580000	186.940000	0.000100	0.000005	0.053109
190.560000	186.920000	0.000100	0.000006	0.056059
190.550000	186.900000	0.000100	0.000005	0.050578
190.520000	186.880000	0.000100	0.000005	0.053109
190.500000	186.860000	0.000100	0.000006	0.058588
190.480000	186.840000	0.000100	0.000005	0.051844
190.460000	186.820000	0.000100	0.000006	0.056482
190.440000	186.800000	0.000100	0.000005	0.048051
190.410000	186.780000	0.000100	0.000006	0.056059
190.400000	186.770000	0.000100	0.000005	0.051845
190.380000	186.750000	0.000100	0.000005	0.052687
190.370000	186.730000	0.000100	0.000006	0.059011
190.340000	186.710000	0.000100	0.000006	0.056481
190.320000	186.690000	0.000100	0.000005	0.051423
190.300000	186.670000	0.000100	0.000005	0.054374
190.290000	186.650000	0.000100	0.000006	0.055217
190.260000	186.640000	0.000100	0.000005	0.051001
190.240000	186.620000	0.000100	0.000006	0.058168
190.230000	186.600000	0.000100	0.000004	0.037513
190.200000	186.580000	0.000100	0.000005	0.051423
190.170000	186.560000	0.000100	0.000006	0.056481
190.160000	186.530000	0.000100	0.000006	0.057747
190.140000	186.520000	0.000100	0.000005	0.052688
190.120000	186.490000	0.000100	0.000006	0.059432
190.100000	186.480000	0.000100	0.000006	0.056902
190.080000	186.460000	0.000100	0.000006	0.056060
190.050000	186.440000	0.000100	0.000005	0.047629
190.040000	186.420000	0.000100	0.000006	0.061961
190.030000	186.410000	0.000100	0.000006	0.064069
190.010000	186.380000	0.000100	0.000005	0.050159
189.980000	186.370000	0.000100	0.000005	0.054374
189.950000	186.350000	0.000100	0.000006	0.055217
189.940000	186.330000	0.000100	0.000006	0.059011
189.910000	186.310000	0.000100	0.000005	0.051423
189.900000	186.290000	0.000100	0.000005	0.047628
189.880000	186.270000	0.000100	0.000005	0.054796
189.860000	186.250000	0.000100	0.000005	0.053531
189.830000	186.230000	0.000100	0.000005	0.050580
189.810000	186.210000	0.000100	0.000006	0.058168
189.800000	186.190000	0.000100	0.000004	0.044679
189.760000	186.170000	0.000100	0.000006	0.061541
189.750000	186.160000	0.000100	0.000005	0.051002
189.740000	186.140000	0.000100	0.000005	0.053532
189.720000	186.120000	0.000100	0.000005	0.053952
189.700000	186.100000	0.000100	0.000005	0.052688
189.680000	186.080000	0.000100	0.000006	0.056482
189.660000	186.060000	0.000100	0.000005	0.054796
189.640000	186.040000	0.000100	0.000005	0.053952
189.610000	186.020000	0.000100	0.000005	0.053109
189.590000	186.000000	0.000100	0.000005	0.048051
189.580000	185.980000	0.000100	0.000005	0.045522
189.550000	185.960000	0.000100	0.000005	0.051424
189.530000	185.950000	0.000100	0.000006	0.055638
189.520000	185.920000	0.000100	0.000005	0.053953
189.490000	185.910000	0.000100	0.000005	0.052688
189.470000	185.880000	0.000100	0.000005	0.048473
189.460000	185.870000	0.000100	0.000006	0.055217
189.430000	185.850000	0.000100	0.000005	0.052687
189.420000	185.830000	0.000100	0.000005	0.049737
189.400000	185.810000	0.000100	0.000005	0.052266
189.370000	185.790000	0.000100	0.000005	0.051845
189.360000	185.770000	0.000100	0.000006	0.055217
189.330000	185.750000	0.000100	0.000005	0.054795
189.300000	185.740000	0.000100	0.000006	0.059432
189.290000	185.720000	0.000100	0.000006	0.061119
189.260000	185.690000	0.000100	0.000005	0.052688
189.240000	185.670000	0.000100	0.000005	0.047208
189.230000	185.660000	0.000100	0.000006	0.055639
189.210000	185.640000	0.000100	0.000005	0.052266
189.190000	185.620000	0.000100	0.000005	0.051002
189.170000	185.600000	0.000100	0.000005	0.052688
189.160000	185.580000	0.000100	0.000006	0.056481
189.130000	185.560000	0.000100	0.000006	0.058168
189.120000	185.540000	0.000100	0.000005	0.053531
189.100000	185.520000	0.000100	0.000005	0.052267
189.080000	185.500000	0.000100	0.000005	0.048051
189.060000	185.490000	0.000100	0.000005	0.052266
189.040000	185.470000	0.000100	0.000006	0.058167
189.030000	185.450000	0.000100	0.000006	0.057746
189.010000	185.430000	0.000100	0.000006	0.056903
188.990000	185.410000	0.000100	0.000005	0.053109
188.960000	185.390000	0.000100	0.000005	0.045943
188.960000	185.370000	0.000100	0.000005	0.051845
188.920000	185.350000	0.000100	0.000006	0.055639
188.910000	185.330000	0.000100	0.000005	0.048894
188.890000	185.310000	0.000100	0.000005	0.052688
188.880000	185.290000	0.000100	0.000005	0.054374
188.870000	185.270000	0.000100	0.000005	0.052266
188.840000	185.260000	0.000100	0.000005	0.053952
188.820000	185.240000	0.000100	0.000005	0.052688
188.800000	185.220000	0.000100	0.000005	0.049737
188.780000	185.200000	0.000100	0.000005	0.050580
188.770000	185.180000	0.000100	0.000006	0.056481
188.750000	185.160000	0.000100	0.000006	0.057324
188.720000	185.140000	0.000100	0.000005	0.054795
188.710000	185.120000	0.000100	0.000005	0.050159
188.680000	185.100000	0.000100	0.000006	0.057325
188.670000	185.080000	0.000100	0.000006	0.055217
188.660000	185.060000	0.000100	0.000005	0.053530
188.630000	185.040000	0.000100	0.000005	0.050580
188.610000	185.020000	0.000100	0.000004	0.044257
188.600000	185.000000	0.000100	0.000005	0.046364
188.580000	184.990000	0.000100	0.000005	0.045522
188.570000	184.970000	0.000100	0.000005	0.050159
188.550000	184.950000	0.000100	0.000005	0.053531
188.530000	184.930000	0.000100	0.000006	0.055638
188.500000	184.910000	0.000100	0.000005	0.048051
188.490000	184.890000	0.000100	0.000005	0.053953
188.480000	184.870000	0.000100	0.000005	0.051844
188.450000	184.850000	0.000100	0.000005	0.047631
188.440000	184.830000	0.000100	0.000005	0.048051
188.420000	184.810000	0.000100	0.000005	0.047631
188.400000	184.790000	0.000100	0.000006	0.056481
188.380000	184.780000	0.000100	0.000005	0.053531
188.360000	184.750000	0.000100	0.000006	0.056060
188.340000	184.740000	0.000100	0.000006	0.056482
188.330000	184.720000	0.000100	0.000005	0.048895
188.310000	184.700000	0.000100	0.000004	0.042992
188.300000	184.680000	0.000100	0.000005	0.049737
188.270000	184.660000	0.000100	0.000005	0.051001
188.260000	184.640000	0.000100	0.000005	0.053531
188.230000	184.620000	0.000100	0.000005	0.052266
188.220000	184.600000	0.000100	0.000005	0.054375
188.190000	184.590000	0.000100	0.000005	0.052266
188.180000	184.560000	0.000100	0.000005	0.046365
188.150000	184.540000	0.000100	0.000005	0.051002
188.140000	184.520000	0.000100	0.000005	0.050158
188.120000	184.500000	0.000100	0.000005	0.050580
188.110000	184.490000	0.000100	0.000006	0.057746
188.090000	184.470000	0.000100	0.000005	0.050159
188.060000	184.450000	0.000100	0.000006	0.055216
188.060000	184.430000	0.000100	0.000005	0.053109
188.030000	184.410000	0.000100	0.000005	0.047629
188.020000	184.390000	0.000100	0.000004	0.043415
188.000000	184.370000	0.000100	0.000005	0.051845
187.980000	184.360000	0.000100	0.000006	0.056060
187.960000	184.340000	0.000100	0.000005	0.049315
187.940000	184.320000	0.000100	0.000004	0.043836
187.930000	184.300000	0.000100	0.000004	0.042993
187.900000	184.280000	0.000100	0.000005	0.051423
187.890000	184.260000	0.000100	0.000005	0.050581
187.860000	184.250000	0.000100	0.000005	0.048473
187.850000	184.220000	0.000100	0.000005	0.054374
187.830000	184.210000	0.000100	0.000005	0.050580
187.810000	184.190000	0.000100	0.000005	0.054375
187.790000	184.160000	0.000100	0.000006	0.057747
187.780000	184.140000	0.000100	0.000004	0.044257
187.750000	184.130000	0.000100	0.000005	0.045100
187.730000	184.110000	0.000100	0.000004	0.044257
187.720000	184.090000	0.000100	0.000005	0.050159
187.700000	184.070000	0.000100	0.000006	0.061962
187.670000	184.050000	0.000100	0.000005	0.052266
187.650000	184.030000	0.000100	0.000005	0.052266
187.640000	184.020000	0.000100	0.000005	0.051423
187.620000	183.990000	0.000100	0.000005	0.052266
187.590000	183.970000	0.000100	0.000005	0.051424
187.590000	183.960000	0.000100	0.000005	0.050160
187.560000	183.940000	0.000100	0.000005	0.049738
187.550000	183.920000	0.000100	0.000005	0.052266
187.520000	183.900000	0.000100	0.000006	0.060276
187.500000	183.880000	0.000100	0.000005	0.045943
187.480000	183.860000	0.000100	0.000005	0.045522
187.470000	183.840000	0.000100	0.000005	0.052265
187.440000	183.830000	0.000100	0.000006	0.055639
187.430000	183.810000	0.000100	0.000005	0.052688
187.410000	183.790000	0.000100	0.000006	0.056059
187.390000	183.770000	0.000100	0.000005	0.045944
187.370000	183.760000	0.000100	0.000005	0.046365
187.350000	183.730000	0.000100	0.000005	0.051423
187.330000	183.710000	0.000100	0.000005	0.047209
187.310000	183.690000	0.000100	0.000005	0.051001
187.300000	183.670000	0.000100	0.000005	0.048052
187.270000	183.660000	0.000100	0.000005	0.048473
187.250000	183.640000	0.000100	0.000005	0.051423
187.230000	183.620000	0.000100	0.000005	0.053531
187.210000	183.600000	0.000100	0.000005	0.051845
187.190000	183.580000	0.000100	0.000005	0.050581
187.170000	183.560000	0.000100	0.000006	0.059011
187.160000	183.540000	0.000100	0.000005	0.047630
187.140000	183.520000	0.000100	0.000005	0.047208
187.120000	183.510000	0.000100	0.000005	0.046366
187.100000	183.490000	0.000100	0.000005	0.051002
187.080000	183.470000	0.000100	0.000005	0.054373
187.060000	183.440000	0.000100	0.000005	0.053532
187.030000	183.430000	0.000100	0.000005	0.052266
187.030000	183.410000	0.000100	0.000005	0.051424
187.000000	183.390000	0.000100	0.000005	0.052687
186.980000	183.370000	0.000100	0.000005	0.052689
186.960000	183.360000	0.000100	0.000005	0.050158
186.950000	183.330000	0.000100	0.000005	0.051001
