TempA(K)	Current(A)	Voltage(V)	R(ohm)
15.606000	1.000000E-4	9.913904E-5	0.991390
15.611000	1.000000E-4	7.684125E-5	0.768412
15.629000	1.000000E-4	8.375396E-5	0.837540
15.624000	1.000000E-4	6.524968E-5	0.652497
15.653000	1.000000E-4	6.866393E-5	0.686639
15.640000	1.000000E-4	5.804196E-5	0.580420
15.670000	1.000000E-4	5.576568E-5	0.557657
15.662000	1.000000E-4	5.138218E-5	0.513822
15.690000	1.000000E-4	4.442716E-5	0.444272
15.684000	1.000000E-4	4.510153E-5	0.451015
15.704000	1.000000E-4	3.528037E-5	0.352804
15.709000	1.000000E-4	3.839953E-5	0.383995
15.715000	1.000000E-4	2.954789E-5	0.295479
15.733000	1.000000E-4	3.182405E-5	0.318240
15.727000	1.000000E-4	2.554346E-5	0.255435
15.755000	1.000000E-4	2.638652E-5	0.263865
15.745000	1.000000E-4	2.263511E-5	0.226351
15.775000	1.000000E-4	2.191846E-5	0.219185
15.767000	1.000000E-4	2.153922E-5	0.215392
15.796000	1.000000E-4	1.938941E-5	0.193894
15.790000	1.000000E-4	1.871506E-5	0.187151
15.810000	1.000000E-4	1.719755E-5	0.171976
15.816000	1.000000E-4	1.694471E-5	0.169447
15.822000	1.000000E-4	1.610164E-5	0.161016
15.841000	1.000000E-4	1.618587E-5	0.161859
15.835000	1.000000E-4	1.374117E-5	0.137412
15.866000	1.000000E-4	1.475287E-5	0.147529
15.856000	1.000000E-4	1.390986E-5	0.139099
15.884000	1.000000E-4	1.353050E-5	0.135305
15.877000	1.000000E-4	1.374123E-5	0.137412
15.905000	1.000000E-4	1.302463E-5	0.130246
15.901000	1.000000E-4	1.251889E-5	0.125189
15.920000	1.000000E-4	1.222375E-5	0.122238
15.928000	1.000000E-4	1.197084E-5	0.119708
15.933000	1.000000E-4	1.159149E-5	0.115915
15.951000	1.000000E-4	1.239251E-5	0.123925
15.948000	1.000000E-4	1.188659E-5	0.118866
15.977000	1.000000E-4	1.192877E-5	0.119288
15.970000	1.000000E-4	1.171806E-5	0.117181
15.997000	1.000000E-4	1.154938E-5	0.115494
15.990000	1.000000E-4	1.184438E-5	0.118444
16.018000	1.000000E-4	1.121224E-5	0.112122
16.015000	1.000000E-4	1.062197E-5	0.106220
16.036000	1.000000E-4	1.133860E-5	0.113386
16.045000	1.000000E-4	1.049564E-5	0.104956
16.050000	1.000000E-4	1.074837E-5	0.107484
16.069000	1.000000E-4	1.138073E-5	0.113807
16.065000	1.000000E-4	1.045340E-5	0.104534
16.097000	1.000000E-4	1.104351E-5	0.110435
16.090000	1.000000E-4	1.053773E-5	0.105377
16.119000	1.000000E-4	1.066417E-5	0.106642
16.110000	1.000000E-4	1.079070E-5	0.107907
16.139000	1.000000E-4	1.070634E-5	0.107063
16.136000	1.000000E-4	1.028483E-5	0.102848
16.156000	1.000000E-4	1.184447E-5	0.118445
16.166000	1.000000E-4	1.091710E-5	0.109171
16.169000	1.000000E-4	1.074850E-5	0.107485
16.189000	1.000000E-4	1.112779E-5	0.111278
16.193000	1.000000E-4	1.015836E-5	0.101584
16.215000	1.000000E-4	1.108578E-5	0.110858
16.207000	1.000000E-4	1.117007E-5	0.111701
16.236000	1.000000E-4	1.087495E-5	0.108750
16.227000	1.000000E-4	1.074845E-5	0.107485
16.253000	1.000000E-4	1.117006E-5	0.111701
16.251000	1.000000E-4	1.079068E-5	0.107907
16.269000	1.000000E-4	1.150723E-5	0.115072
16.279000	1.000000E-4	1.104351E-5	0.110435
16.282000	1.000000E-4	1.100133E-5	0.110013
16.301000	1.000000E-4	1.020050E-5	0.102005
16.305000	1.000000E-4	1.108565E-5	0.110856
16.325000	1.000000E-4	1.154948E-5	0.115495
16.318000	1.000000E-4	1.129646E-5	0.112965
16.345000	1.000000E-4	1.015834E-5	0.101583
16.337000	1.000000E-4	1.100148E-5	0.110015
16.362000	1.000000E-4	1.007405E-5	0.100740
16.359000	1.000000E-4	1.041131E-5	0.104113
16.377000	1.000000E-4	1.062205E-5	0.106220
16.386000	1.000000E-4	1.129648E-5	0.112965
16.397000	1.000000E-4	1.104355E-5	0.110435
16.409000	1.000000E-4	1.041126E-5	0.104113
16.409000	1.000000E-4	1.087500E-5	0.108750
16.429000	1.000000E-4	1.057991E-5	0.105799
16.422000	1.000000E-4	1.121210E-5	0.112121
16.449000	1.000000E-4	1.091717E-5	0.109172
16.442000	1.000000E-4	1.091714E-5	0.109171
16.466000	1.000000E-4	1.049551E-5	0.104955
16.463000	1.000000E-4	1.079069E-5	0.107907
16.488000	1.000000E-4	1.057987E-5	0.105799
16.492000	1.000000E-4	1.049566E-5	0.104957
16.503000	1.000000E-4	1.007403E-5	0.100740
16.513000	1.000000E-4	1.133871E-5	0.113387
16.515000	1.000000E-4	1.032691E-5	0.103269
16.538000	1.000000E-4	1.049560E-5	0.104956
16.530000	1.000000E-4	1.057995E-5	0.105799
16.558000	1.000000E-4	1.062208E-5	0.106221
16.552000	1.000000E-4	1.053774E-5	0.105377
16.579000	1.000000E-4	1.053776E-5	0.105378
16.574000	1.000000E-4	1.121225E-5	0.112122
16.590000	1.000000E-4	1.087493E-5	0.108749
16.601000	1.000000E-4	1.070632E-5	0.107063
16.604000	1.000000E-4	1.007410E-5	0.100741
16.625000	1.000000E-4	1.066413E-5	0.106641
16.619000	1.000000E-4	1.062211E-5	0.106221
16.643000	1.000000E-4	9.863268E-6	0.098633
16.640000	1.000000E-4	1.104353E-5	0.110435
16.664000	1.000000E-4	9.863345E-6	0.098633
16.663000	1.000000E-4	9.905461E-6	0.099055
16.685000	1.000000E-4	1.066413E-5	0.106641
16.691000	1.000000E-4	1.129648E-5	0.112965
16.700000	1.000000E-4	9.568241E-6	0.095682
16.713000	1.000000E-4	1.015843E-5	0.101584
16.716000	1.000000E-4	1.108566E-5	0.110857
16.736000	1.000000E-4	1.032685E-5	0.103268
16.731000	1.000000E-4	1.041131E-5	0.104113
16.755000	1.000000E-4	1.074857E-5	0.107486
16.751000	1.000000E-4	1.057991E-5	0.105799
16.779000	1.000000E-4	1.129648E-5	0.112965
16.774000	1.000000E-4	1.079065E-5	0.107907
16.796000	1.000000E-4	1.104364E-5	0.110436
16.802000	1.000000E-4	1.062202E-5	0.106220
16.812000	1.000000E-4	1.079062E-5	0.107906
16.821000	1.000000E-4	1.057991E-5	0.105799
16.826000	1.000000E-4	1.020060E-5	0.102006
16.845000	1.000000E-4	1.083285E-5	0.108328
16.842000	1.000000E-4	1.053780E-5	0.105378
16.868000	1.000000E-4	1.091715E-5	0.109171
16.863000	1.000000E-4	1.049560E-5	0.104956
16.889000	1.000000E-4	1.070626E-5	0.107063
16.884000	1.000000E-4	1.058004E-5	0.105800
16.907000	1.000000E-4	9.989745E-6	0.099897
16.913000	1.000000E-4	1.045351E-5	0.104535
16.922000	1.000000E-4	1.095930E-5	0.109593
16.933000	1.000000E-4	1.032705E-5	0.103270
16.937000	1.000000E-4	1.053781E-5	0.105378
16.956000	1.000000E-4	1.070631E-5	0.107063
16.952000	1.000000E-4	1.087498E-5	0.108750
16.979000	1.000000E-4	1.112797E-5	0.111280
16.973000	1.000000E-4	1.049561E-5	0.104956
16.998000	1.000000E-4	1.053777E-5	0.105378
16.995000	1.000000E-4	1.011626E-5	0.101163
