TempA(K)	TempB(K)	Current(A)	Voltage(V)	R(ohm)
124.360000	120.500000	0.000010	0.000183	18.263775
124.340000	120.480000	0.000010	0.000183	18.289060
124.320000	120.460000	0.000010	0.000182	18.208970
124.300000	120.450000	0.000010	0.000184	18.352285
124.280000	120.430000	0.000010	0.000184	18.360725
124.270000	120.410000	0.000010	0.000183	18.251130
124.250000	120.390000	0.000010	0.000183	18.314340
124.230000	120.370000	0.000010	0.000183	18.255340
124.210000	120.350000	0.000010	0.000183	18.284845
124.190000	120.330000	0.000010	0.000183	18.272215
124.170000	120.310000	0.000010	0.000183	18.293285
124.150000	120.290000	0.000010	0.000183	18.284845
124.130000	120.270000	0.000010	0.000183	18.276405
124.110000	120.250000	0.000010	0.000182	18.230045
124.090000	120.230000	0.000010	0.000183	18.263765
124.070000	120.210000	0.000010	0.000183	18.267985
124.060000	120.190000	0.000010	0.000182	18.246915
124.040000	120.170000	0.000010	0.000183	18.263765
124.020000	120.150000	0.000010	0.000183	18.343855
124.000000	120.130000	0.000010	0.000183	18.280625
123.980000	120.110000	0.000010	0.000184	18.364940
123.960000	120.090000	0.000010	0.000183	18.255340
123.940000	120.070000	0.000010	0.000184	18.373355
123.920000	120.050000	0.000010	0.000183	18.318575
123.900000	120.030000	0.000010	0.000182	18.246905
123.880000	120.010000	0.000010	0.000183	18.276410
123.860000	120.000000	0.000010	0.000183	18.314360
123.850000	119.980000	0.000010	0.000183	18.289045
123.820000	119.960000	0.000010	0.000184	18.352270
123.800000	119.930000	0.000010	0.000183	18.322770
123.790000	119.920000	0.000010	0.000182	18.230040
123.770000	119.900000	0.000010	0.000183	18.272180
123.750000	119.880000	0.000010	0.000182	18.196320
123.730000	119.860000	0.000010	0.000183	18.301700
123.710000	119.840000	0.000010	0.000183	18.289060
123.690000	119.820000	0.000010	0.000183	18.267975
123.670000	119.800000	0.000010	0.000184	18.394430
123.650000	119.780000	0.000010	0.000183	18.348070
123.630000	119.760000	0.000010	0.000183	18.293290
123.610000	119.740000	0.000010	0.000184	18.386020
123.590000	119.720000	0.000010	0.000183	18.284830
123.570000	119.700000	0.000010	0.000183	18.276400
123.550000	119.680000	0.000010	0.000182	18.246905
123.530000	119.660000	0.000010	0.000183	18.255330
123.510000	119.640000	0.000010	0.000183	18.326995
123.490000	119.620000	0.000010	0.000183	18.280625
123.470000	119.600000	0.000010	0.000182	18.246890
123.450000	119.580000	0.000010	0.000183	18.301715
123.430000	119.560000	0.000010	0.000183	18.280640
123.410000	119.540000	0.000010	0.000183	18.314340
123.390000	119.520000	0.000010	0.000183	18.318555
123.370000	119.500000	0.000010	0.000183	18.276405
123.350000	119.480000	0.000010	0.000183	18.267985
123.330000	119.460000	0.000010	0.000183	18.331200
123.310000	119.440000	0.000010	0.000183	18.331210
123.290000	119.420000	0.000010	0.000183	18.343835
123.270000	119.400000	0.000010	0.000182	18.225815
123.250000	119.380000	0.000010	0.000184	18.407070
123.230000	119.360000	0.000010	0.000184	18.373360
123.210000	119.340000	0.000010	0.000184	18.352285
123.190000	119.320000	0.000010	0.000183	18.348060
123.170000	119.300000	0.000010	0.000183	18.348065
123.150000	119.280000	0.000010	0.000183	18.331205
123.130000	119.270000	0.000010	0.000182	18.225840
123.110000	119.250000	0.000010	0.000183	18.322780
123.090000	119.230000	0.000010	0.000182	18.221620
123.070000	119.210000	0.000010	0.000183	18.301715
123.050000	119.190000	0.000010	0.000183	18.327000
123.030000	119.170000	0.000010	0.000185	18.466100
123.010000	119.150000	0.000010	0.000183	18.263770
122.990000	119.130000	0.000010	0.000184	18.394440
122.970000	119.100000	0.000010	0.000184	18.352285
122.950000	119.090000	0.000010	0.000183	18.326990
122.930000	119.070000	0.000010	0.000183	18.343865
122.910000	119.050000	0.000010	0.000183	18.297490
122.890000	119.030000	0.000010	0.000182	18.230035
122.870000	119.010000	0.000010	0.000183	18.280615
122.850000	118.990000	0.000010	0.000182	18.242695
122.830000	118.970000	0.000010	0.000184	18.360715
122.810000	118.950000	0.000010	0.000184	18.352295
122.790000	118.930000	0.000010	0.000183	18.297500
122.770000	118.910000	0.000010	0.000183	18.314335
122.750000	118.890000	0.000010	0.000183	18.322790
122.730000	118.870000	0.000010	0.000184	18.369150
122.710000	118.850000	0.000010	0.000184	18.352290
122.690000	118.830000	0.000010	0.000184	18.394435
122.670000	118.810000	0.000010	0.000183	18.348070
122.650000	118.790000	0.000010	0.000183	18.318555
122.630000	118.770000	0.000010	0.000184	18.440795
122.610000	118.750000	0.000010	0.000183	18.343850
122.590000	118.730000	0.000010	0.000183	18.343850
122.570000	118.710000	0.000010	0.000185	18.487170
122.550000	118.690000	0.000010	0.000184	18.352290
122.530000	118.670000	0.000010	0.000184	18.398670
122.510000	118.650000	0.000010	0.000184	18.423935
122.490000	118.630000	0.000010	0.000184	18.360715
122.470000	118.610000	0.000010	0.000184	18.352280
122.450000	118.590000	0.000010	0.000183	18.276420
122.430000	118.570000	0.000010	0.000184	18.411285
122.410000	118.550000	0.000010	0.000184	18.415525
122.390000	118.530000	0.000010	0.000183	18.301695
122.370000	118.510000	0.000010	0.000183	18.348065
122.350000	118.490000	0.000010	0.000183	18.339650
122.330000	118.470000	0.000010	0.000184	18.386005
122.310000	118.450000	0.000010	0.000184	18.411295
122.290000	118.430000	0.000010	0.000184	18.381785
122.270000	118.410000	0.000010	0.000183	18.284835
122.250000	118.400000	0.000010	0.000183	18.343845
122.230000	118.370000	0.000010	0.000184	18.373350
122.210000	118.360000	0.000010	0.000184	18.390205
122.190000	118.340000	0.000010	0.000184	18.377565
122.170000	118.320000	0.000010	0.000184	18.377565
122.150000	118.300000	0.000010	0.000183	18.326990
122.130000	118.280000	0.000010	0.000183	18.348070
122.100000	118.260000	0.000010	0.000183	18.348070
122.090000	118.240000	0.000010	0.000183	18.335420
122.070000	118.220000	0.000010	0.000184	18.377575
122.040000	118.200000	0.000010	0.000184	18.390235
122.030000	118.180000	0.000010	0.000184	18.369140
122.010000	118.160000	0.000010	0.000183	18.326995
121.990000	118.140000	0.000010	0.000184	18.398650
121.970000	118.120000	0.000010	0.000183	18.348055
121.950000	118.110000	0.000010	0.000184	18.369155
121.920000	118.090000	0.000010	0.000184	18.390225
121.910000	118.070000	0.000010	0.000184	18.377560
121.890000	118.050000	0.000010	0.000183	18.310125
121.870000	118.020000	0.000010	0.000184	18.449220
121.840000	118.010000	0.000010	0.000184	18.364915
121.820000	117.990000	0.000010	0.000184	18.373365
121.800000	117.970000	0.000010	0.000184	18.364925
121.780000	117.950000	0.000010	0.000184	18.415495
121.770000	117.930000	0.000010	0.000184	18.377555
121.750000	117.910000	0.000010	0.000185	18.491380
121.730000	117.890000	0.000010	0.000184	18.411280
121.710000	117.870000	0.000010	0.000184	18.398635
121.690000	117.850000	0.000010	0.000183	18.343845
121.670000	117.830000	0.000010	0.000184	18.377565
121.650000	117.810000	0.000010	0.000184	18.436595
121.630000	117.800000	0.000010	0.000184	18.407060
121.610000	117.770000	0.000010	0.000185	18.466085
121.590000	117.760000	0.000010	0.000184	18.373345
121.570000	117.740000	0.000010	0.000183	18.343850
121.560000	117.720000	0.000010	0.000185	18.474530
121.530000	117.700000	0.000010	0.000184	18.360715
121.510000	117.680000	0.000010	0.000184	18.364920
121.500000	117.660000	0.000010	0.000184	18.398645
121.480000	117.640000	0.000010	0.000183	18.284840
121.460000	117.620000	0.000010	0.000184	18.398640
121.440000	117.600000	0.000010	0.000185	18.482940
121.420000	117.580000	0.000010	0.000184	18.398635
121.400000	117.560000	0.000010	0.000183	18.348060
121.380000	117.540000	0.000010	0.000184	18.386010
121.360000	117.520000	0.000010	0.000184	18.394410
121.340000	117.500000	0.000010	0.000184	18.428155
121.320000	117.480000	0.000010	0.000184	18.398650
121.310000	117.460000	0.000010	0.000184	18.407090
121.290000	117.440000	0.000010	0.000184	18.390230
121.270000	117.420000	0.000010	0.000184	18.428160
121.250000	117.400000	0.000010	0.000183	18.343830
121.230000	117.380000	0.000010	0.000184	18.419715
121.210000	117.370000	0.000010	0.000184	18.440785
121.190000	117.350000	0.000010	0.000184	18.402875
121.170000	117.330000	0.000010	0.000184	18.415510
121.150000	117.310000	0.000010	0.000184	18.440795
121.130000	117.290000	0.000010	0.000185	18.453440
121.110000	117.270000	0.000010	0.000185	18.491380
121.090000	117.250000	0.000010	0.000184	18.423930
121.070000	117.230000	0.000010	0.000184	18.428155
121.050000	117.210000	0.000010	0.000184	18.377570
121.030000	117.190000	0.000010	0.000185	18.453435
121.020000	117.170000	0.000010	0.000184	18.449225
121.000000	117.150000	0.000010	0.000184	18.373350
120.980000	117.130000	0.000010	0.000184	18.407050
120.960000	117.110000	0.000010	0.000183	18.318555
120.940000	117.090000	0.000010	0.000184	18.440780
120.920000	117.070000	0.000010	0.000185	18.541960
120.900000	117.060000	0.000010	0.000184	18.411300
120.880000	117.040000	0.000010	0.000184	18.428160
120.860000	117.020000	0.000010	0.000184	18.428150
120.840000	117.000000	0.000010	0.000185	18.520895
120.820000	116.980000	0.000010	0.000185	18.525095
120.800000	116.960000	0.000010	0.000183	18.314330
120.780000	116.940000	0.000010	0.000185	18.537735
120.760000	116.920000	0.000010	0.000184	18.440795
120.750000	116.900000	0.000010	0.000185	18.482935
120.730000	116.880000	0.000010	0.000185	18.520875
120.710000	116.860000	0.000010	0.000184	18.398640
120.690000	116.840000	0.000010	0.000185	18.457655
120.670000	116.820000	0.000010	0.000184	18.428150
120.650000	116.800000	0.000010	0.000184	18.402870
120.630000	116.780000	0.000010	0.000184	18.445015
120.610000	116.760000	0.000010	0.000185	18.453440
120.590000	116.740000	0.000010	0.000184	18.428140
120.570000	116.720000	0.000010	0.000185	18.457650
120.550000	116.700000	0.000010	0.000184	18.398630
120.530000	116.680000	0.000010	0.000184	18.440790
120.510000	116.660000	0.000010	0.000184	18.411275
120.500000	116.650000	0.000010	0.000185	18.478710
120.480000	116.620000	0.000010	0.000184	18.394410
120.460000	116.610000	0.000010	0.000184	18.390215
120.440000	116.590000	0.000010	0.000184	18.415520
120.420000	116.570000	0.000010	0.000184	18.428145
120.400000	116.550000	0.000010	0.000184	18.449225
120.380000	116.530000	0.000010	0.000184	18.445005
120.360000	116.510000	0.000010	0.000184	18.398645
120.340000	116.480000	0.000010	0.000185	18.482955
120.320000	116.470000	0.000010	0.000185	18.508220
120.300000	116.450000	0.000010	0.000185	18.516660
120.280000	116.430000	0.000010	0.000184	18.407070
120.260000	116.410000	0.000010	0.000185	18.461865
120.250000	116.390000	0.000010	0.000185	18.487155
120.220000	116.370000	0.000010	0.000184	18.445010
120.200000	116.350000	0.000010	0.000184	18.449225
120.190000	116.330000	0.000010	0.000184	18.415510
120.170000	116.310000	0.000010	0.000185	18.461875
120.150000	116.290000	0.000010	0.000185	18.466090
120.130000	116.270000	0.000010	0.000184	18.419730
120.110000	116.250000	0.000010	0.000185	18.491390
120.090000	116.230000	0.000010	0.000184	18.402870
120.070000	116.220000	0.000010	0.000184	18.440790
120.050000	116.200000	0.000010	0.000185	18.474505
120.030000	116.170000	0.000010	0.000184	18.407060
120.010000	116.150000	0.000010	0.000185	18.470285
119.990000	116.140000	0.000010	0.000185	18.470310
119.980000	116.120000	0.000010	0.000185	18.516675
119.960000	116.100000	0.000010	0.000185	18.482960
119.940000	116.070000	0.000010	0.000185	18.470305
119.920000	116.060000	0.000010	0.000185	18.474510
119.900000	116.040000	0.000010	0.000184	18.411290
119.880000	116.020000	0.000010	0.000185	18.541960
119.860000	116.000000	0.000010	0.000185	18.487170
119.840000	115.980000	0.000010	0.000185	18.474530
119.820000	115.960000	0.000010	0.000185	18.499835
119.800000	115.940000	0.000010	0.000185	18.478735
119.790000	115.920000	0.000010	0.000186	18.550400
119.760000	115.900000	0.000010	0.000185	18.516680
119.750000	115.880000	0.000010	0.000185	18.487185
119.730000	115.860000	0.000010	0.000185	18.529330
119.710000	115.840000	0.000010	0.000184	18.436570
119.690000	115.820000	0.000010	0.000185	18.525100
119.670000	115.800000	0.000010	0.000185	18.487170
119.650000	115.780000	0.000010	0.000186	18.558825
119.630000	115.760000	0.000010	0.000185	18.520890
119.610000	115.740000	0.000010	0.000186	18.617840
119.590000	115.720000	0.000010	0.000185	18.516685
119.570000	115.700000	0.000010	0.000184	18.445030
119.550000	115.680000	0.000010	0.000185	18.499820
119.540000	115.660000	0.000010	0.000185	18.482935
119.510000	115.640000	0.000010	0.000185	18.495595
119.500000	115.620000	0.000010	0.000185	18.482950
119.480000	115.610000	0.000010	0.000185	18.457685
119.460000	115.580000	0.000010	0.000185	18.466090
119.440000	115.560000	0.000010	0.000185	18.533540
119.420000	115.540000	0.000010	0.000185	18.457640
119.400000	115.520000	0.000010	0.000185	18.466100
119.380000	115.510000	0.000010	0.000185	18.453450
119.360000	115.490000	0.000010	0.000186	18.550390
119.350000	115.460000	0.000010	0.000186	18.622045
119.320000	115.450000	0.000010	0.000185	18.504015
119.310000	115.430000	0.000010	0.000185	18.512450
119.290000	115.410000	0.000010	0.000186	18.571470
119.270000	115.390000	0.000010	0.000185	18.491395
119.250000	115.370000	0.000010	0.000186	18.550415
119.230000	115.350000	0.000010	0.000185	18.504025
119.210000	115.330000	0.000010	0.000185	18.541970
119.190000	115.310000	0.000010	0.000186	18.558825
119.170000	115.290000	0.000010	0.000186	18.550385
119.150000	115.270000	0.000010	0.000185	18.508250
119.130000	115.240000	0.000010	0.000185	18.537750
119.110000	115.230000	0.000010	0.000185	18.495580
119.090000	115.210000	0.000010	0.000186	18.592535
119.070000	115.190000	0.000010	0.000186	18.563040
119.060000	115.170000	0.000010	0.000185	18.470300
119.040000	115.150000	0.000010	0.000185	18.504025
119.020000	115.130000	0.000010	0.000186	18.558820
119.000000	115.110000	0.000010	0.000185	18.541950
118.980000	115.090000	0.000010	0.000186	18.579885
118.960000	115.070000	0.000010	0.000185	18.546170
118.940000	115.050000	0.000010	0.000186	18.617825
118.920000	115.030000	0.000010	0.000186	18.554625
118.900000	115.010000	0.000010	0.000186	18.592535
118.880000	114.990000	0.000010	0.000185	18.487150
118.860000	114.970000	0.000010	0.000185	18.529310
118.840000	114.950000	0.000010	0.000185	18.499820
118.820000	114.930000	0.000010	0.000185	18.533525
118.810000	114.910000	0.000010	0.000186	18.550380
118.790000	114.890000	0.000010	0.000186	18.617815
118.770000	114.870000	0.000010	0.000185	18.529300
118.750000	114.850000	0.000010	0.000185	18.541960
118.730000	114.830000	0.000010	0.000186	18.600955
118.710000	114.810000	0.000010	0.000185	18.516675
118.690000	114.790000	0.000010	0.000187	18.676835
118.670000	114.770000	0.000010	0.000186	18.563055
118.650000	114.750000	0.000010	0.000186	18.605190
118.630000	114.730000	0.000010	0.000186	18.588320
118.610000	114.710000	0.000010	0.000186	18.592550
118.590000	114.690000	0.000010	0.000186	18.643120
118.570000	114.670000	0.000010	0.000186	18.550390
118.550000	114.650000	0.000010	0.000186	18.579890
118.530000	114.630000	0.000010	0.000186	18.554600
118.510000	114.610000	0.000010	0.000185	18.525085
118.490000	114.590000	0.000010	0.000186	18.596745
118.480000	114.570000	0.000010	0.000186	18.626260
118.460000	114.550000	0.000010	0.000186	18.622030
118.440000	114.530000	0.000010	0.000186	18.558815
118.420000	114.510000	0.000010	0.000186	18.567250
118.400000	114.490000	0.000010	0.000186	18.617830
118.380000	114.470000	0.000010	0.000186	18.626250
118.360000	114.450000	0.000010	0.000185	18.516645
118.340000	114.440000	0.000010	0.000186	18.592530
118.320000	114.410000	0.000010	0.000186	18.630480
118.300000	114.390000	0.000010	0.000185	18.529325
118.280000	114.370000	0.000010	0.000185	18.529300
118.260000	114.360000	0.000010	0.000187	18.651540
118.240000	114.340000	0.000010	0.000185	18.466075
118.220000	114.320000	0.000010	0.000186	18.600955
118.200000	114.300000	0.000010	0.000186	18.592540
118.180000	114.280000	0.000010	0.000185	18.529290
118.170000	114.260000	0.000010	0.000186	18.567240
118.140000	114.240000	0.000010	0.000186	18.575670
118.130000	114.220000	0.000010	0.000187	18.681065
118.100000	114.200000	0.000010	0.000186	18.550360
118.080000	114.180000	0.000010	0.000185	18.516655
118.070000	114.160000	0.000010	0.000186	18.617830
118.050000	114.140000	0.000010	0.000186	18.571455
118.030000	114.120000	0.000010	0.000186	18.617815
118.010000	114.100000	0.000010	0.000186	18.571460
117.990000	114.080000	0.000010	0.000186	18.605175
117.970000	114.060000	0.000010	0.000186	18.600960
117.950000	114.050000	0.000010	0.000186	18.579895
117.930000	114.030000	0.000010	0.000186	18.643115
117.910000	114.000000	0.000010	0.000186	18.609385
117.890000	113.990000	0.000010	0.000186	18.575670
117.870000	113.970000	0.000010	0.000186	18.617830
117.850000	113.950000	0.000010	0.000186	18.600965
117.830000	113.930000	0.000010	0.000187	18.655755
117.810000	113.910000	0.000010	0.000186	18.579890
117.790000	113.890000	0.000010	0.000187	18.706335
117.770000	113.870000	0.000010	0.000186	18.643120
117.750000	113.850000	0.000010	0.000186	18.579885
117.730000	113.830000	0.000010	0.000187	18.651555
117.710000	113.810000	0.000010	0.000186	18.584090
117.690000	113.790000	0.000010	0.000187	18.676840
117.670000	113.770000	0.000010	0.000186	18.596760
117.650000	113.750000	0.000010	0.000187	18.672625
117.630000	113.730000	0.000010	0.000187	18.676840
117.610000	113.710000	0.000010	0.000186	18.571450
117.590000	113.690000	0.000010	0.000186	18.605170
117.570000	113.670000	0.000010	0.000186	18.563030
117.550000	113.650000	0.000010	0.000186	18.575665
117.530000	113.630000	0.000010	0.000187	18.655760
117.510000	113.610000	0.000010	0.000185	18.546170
117.480000	113.590000	0.000010	0.000186	18.622030
117.470000	113.570000	0.000010	0.000186	18.600970
117.450000	113.560000	0.000010	0.000187	18.672620
117.430000	113.540000	0.000010	0.000186	18.592545
117.410000	113.520000	0.000010	0.000187	18.685260
117.380000	113.500000	0.000010	0.000186	18.588310
117.360000	113.480000	0.000010	0.000186	18.626255
117.350000	113.460000	0.000010	0.000186	18.617830
117.330000	113.440000	0.000010	0.000186	18.596740
117.310000	113.420000	0.000010	0.000186	18.609385
117.280000	113.400000	0.000010	0.000186	18.613610
117.260000	113.380000	0.000010	0.000187	18.659965
117.240000	113.360000	0.000010	0.000186	18.643110
117.220000	113.340000	0.000010	0.000186	18.643100
117.210000	113.320000	0.000010	0.000186	18.647335
117.180000	113.300000	0.000010	0.000186	18.647340
117.160000	113.280000	0.000010	0.000186	18.596725
117.140000	113.260000	0.000010	0.000187	18.676835
117.120000	113.240000	0.000010	0.000186	18.630465
117.100000	113.220000	0.000010	0.000187	18.681045
117.090000	113.200000	0.000010	0.000187	18.689470
117.060000	113.180000	0.000010	0.000186	18.596750
117.040000	113.170000	0.000010	0.000186	18.643105
117.020000	113.140000	0.000010	0.000187	18.693680
117.000000	113.130000	0.000010	0.000186	18.605175
116.980000	113.110000	0.000010	0.000187	18.693685
116.960000	113.090000	0.000010	0.000187	18.668405
116.940000	113.070000	0.000010	0.000186	18.643120
116.920000	113.050000	0.000010	0.000187	18.685260
116.900000	113.030000	0.000010	0.000186	18.634685
116.880000	113.010000	0.000010	0.000187	18.714760
116.860000	112.990000	0.000010	0.000187	18.676820
116.840000	112.970000	0.000010	0.000186	18.596735
116.820000	112.950000	0.000010	0.000187	18.655755
116.800000	112.930000	0.000010	0.000187	18.659970
116.780000	112.910000	0.000010	0.000187	18.685260
116.760000	112.890000	0.000010	0.000186	18.634680
116.740000	112.870000	0.000010	0.000187	18.689475
116.720000	112.850000	0.000010	0.000186	18.647320
116.700000	112.830000	0.000010	0.000186	18.605165
116.680000	112.810000	0.000010	0.000187	18.676830
116.660000	112.790000	0.000010	0.000186	18.609375
116.640000	112.770000	0.000010	0.000186	18.605180
116.620000	112.750000	0.000010	0.000187	18.693675
116.600000	112.730000	0.000010	0.000186	18.596735
116.580000	112.710000	0.000010	0.000187	18.714770
116.560000	112.690000	0.000010	0.000187	18.651540
116.540000	112.670000	0.000010	0.000187	18.664175
116.520000	112.660000	0.000010	0.000187	18.655735
116.500000	112.630000	0.000010	0.000187	18.685255
116.480000	112.620000	0.000010	0.000186	18.550350
116.460000	112.590000	0.000010	0.000186	18.613580
116.440000	112.580000	0.000010	0.000187	18.685250
116.420000	112.560000	0.000010	0.000187	18.676815
116.400000	112.530000	0.000010	0.000187	18.672605
116.380000	112.520000	0.000010	0.000187	18.706325
116.360000	112.500000	0.000010	0.000187	18.731610
116.340000	112.470000	0.000010	0.000187	18.672595
116.320000	112.460000	0.000010	0.000187	18.655740
116.300000	112.440000	0.000010	0.000187	18.651530
116.280000	112.420000	0.000010	0.000187	18.710530
116.260000	112.400000	0.000010	0.000187	18.723190
116.240000	112.380000	0.000010	0.000187	18.718965
116.220000	112.360000	0.000010	0.000187	18.668405
116.200000	112.340000	0.000010	0.000187	18.672600
116.180000	112.320000	0.000010	0.000187	18.718970
116.160000	112.300000	0.000010	0.000188	18.756915
116.140000	112.280000	0.000010	0.000187	18.731615
116.120000	112.260000	0.000010	0.000186	18.634665
116.110000	112.240000	0.000010	0.000187	18.723180
116.080000	112.220000	0.000010	0.000187	18.718975
116.070000	112.200000	0.000010	0.000187	18.727395
116.050000	112.180000	0.000010	0.000187	18.714780
116.030000	112.160000	0.000010	0.000187	18.740040
116.010000	112.140000	0.000010	0.000187	18.676820
115.990000	112.120000	0.000010	0.000187	18.702105
115.970000	112.100000	0.000010	0.000187	18.672610
115.950000	112.080000	0.000010	0.000187	18.651525
115.930000	112.060000	0.000010	0.000186	18.609370
115.910000	112.040000	0.000010	0.000187	18.685250
115.890000	112.020000	0.000010	0.000187	18.685240
115.870000	112.000000	0.000010	0.000187	18.685250
115.850000	111.980000	0.000010	0.000187	18.668395
115.830000	111.960000	0.000010	0.000186	18.605170
115.810000	111.940000	0.000010	0.000187	18.676820
115.790000	111.920000	0.000010	0.000187	18.723190
115.770000	111.900000	0.000010	0.000188	18.752685
115.760000	111.880000	0.000010	0.000187	18.718970
115.730000	111.860000	0.000010	0.000186	18.617805
115.720000	111.840000	0.000010	0.000187	18.735845
115.700000	111.820000	0.000010	0.000187	18.727390
115.680000	111.800000	0.000010	0.000187	18.697900
115.660000	111.780000	0.000010	0.000187	18.706330
115.640000	111.760000	0.000010	0.000187	18.702115
115.620000	111.740000	0.000010	0.000187	18.718975
115.600000	111.730000	0.000010	0.000186	18.622025
115.580000	111.710000	0.000010	0.000187	18.702120
115.560000	111.690000	0.000010	0.000187	18.659955
115.540000	111.670000	0.000010	0.000187	18.668390
115.520000	111.650000	0.000010	0.000187	18.714735
115.500000	111.620000	0.000010	0.000187	18.718975
115.480000	111.610000	0.000010	0.000187	18.689465
115.460000	111.590000	0.000010	0.000187	18.710540
115.450000	111.560000	0.000010	0.000188	18.765340
115.420000	111.540000	0.000010	0.000187	18.727410
115.410000	111.520000	0.000010	0.000187	18.744265
115.390000	111.510000	0.000010	0.000187	18.718960
115.370000	111.490000	0.000010	0.000187	18.723190
115.350000	111.470000	0.000010	0.000187	18.693680
115.330000	111.450000	0.000010	0.000187	18.689460
115.310000	111.430000	0.000010	0.000187	18.706320
115.290000	111.410000	0.000010	0.000188	18.777990
115.270000	111.390000	0.000010	0.000188	18.756895
115.250000	111.370000	0.000010	0.000187	18.693700
115.230000	111.350000	0.000010	0.000186	18.626235
115.210000	111.320000	0.000010	0.000187	18.727395
115.190000	111.310000	0.000010	0.000187	18.714760
115.170000	111.290000	0.000010	0.000187	18.689465
115.150000	111.270000	0.000010	0.000187	18.735825
115.130000	111.240000	0.000010	0.000187	18.731620
115.110000	111.220000	0.000010	0.000186	18.643100
115.090000	111.210000	0.000010	0.000188	18.769555
115.070000	111.190000	0.000010	0.000187	18.740050
115.050000	111.170000	0.000010	0.000188	18.752695
115.040000	111.150000	0.000010	0.000187	18.697915
115.010000	111.120000	0.000010	0.000187	18.735845
115.000000	111.100000	0.000010	0.000188	18.756910
114.980000	111.090000	0.000010	0.000187	18.731645
114.960000	111.060000	0.000010	0.000187	18.706340
114.940000	111.040000	0.000010	0.000187	18.723200
114.920000	111.030000	0.000010	0.000187	18.731625
114.900000	111.010000	0.000010	0.000188	18.803290
114.880000	110.990000	0.000010	0.000187	18.735830
114.860000	110.970000	0.000010	0.000187	18.702120
114.840000	110.940000	0.000010	0.000187	18.731625
114.820000	110.920000	0.000010	0.000187	18.702105
114.800000	110.910000	0.000010	0.000187	18.676830
114.780000	110.890000	0.000010	0.000187	18.735830
114.770000	110.870000	0.000010	0.000187	18.727435
114.750000	110.850000	0.000010	0.000188	18.761145
114.720000	110.820000	0.000010	0.000188	18.786405
114.710000	110.800000	0.000010	0.000187	18.731625
114.690000	110.790000	0.000010	0.000187	18.731630
114.670000	110.770000	0.000010	0.000188	18.765360
114.650000	110.750000	0.000010	0.000187	18.697920
114.630000	110.730000	0.000010	0.000188	18.761130
114.610000	110.710000	0.000010	0.000187	18.735840
114.590000	110.690000	0.000010	0.000187	18.693690
114.570000	110.670000	0.000010	0.000188	18.752695
114.550000	110.640000	0.000010	0.000188	18.782200
114.530000	110.630000	0.000010	0.000188	18.790630
114.510000	110.610000	0.000010	0.000188	18.849640
114.490000	110.580000	0.000010	0.000188	18.790625
114.470000	110.560000	0.000010	0.000188	18.777980
114.450000	110.550000	0.000010	0.000188	18.752695
114.430000	110.530000	0.000010	0.000188	18.752695
114.410000	110.500000	0.000010	0.000188	18.841205
114.400000	110.480000	0.000010	0.000188	18.761120
114.380000	110.470000	0.000010	0.000188	18.794835
114.360000	110.440000	0.000010	0.000187	18.706320
114.340000	110.420000	0.000010	0.000188	18.786405
114.320000	110.410000	0.000010	0.000188	18.786440
114.300000	110.380000	0.000010	0.000187	18.710545
114.280000	110.370000	0.000010	0.000188	18.828555
114.260000	110.350000	0.000010	0.000188	18.777980
114.240000	110.330000	0.000010	0.000188	18.756900
114.220000	110.310000	0.000010	0.000188	18.820135
114.200000	110.290000	0.000010	0.000188	18.752705
114.190000	110.270000	0.000010	0.000188	18.841200
114.170000	110.250000	0.000010	0.000188	18.786415
114.150000	110.230000	0.000010	0.000188	18.799060
114.130000	110.210000	0.000010	0.000188	18.794840
114.110000	110.190000	0.000010	0.000188	18.799065
114.090000	110.170000	0.000010	0.000188	18.769550
114.070000	110.150000	0.000010	0.000188	18.786415
114.050000	110.130000	0.000010	0.000188	18.790630
114.030000	110.110000	0.000010	0.000188	18.756905
114.010000	110.090000	0.000010	0.000188	18.790640
113.990000	110.070000	0.000010	0.000188	18.841215
113.970000	110.060000	0.000010	0.000188	18.845440
113.960000	110.040000	0.000010	0.000189	18.870720
113.940000	110.010000	0.000010	0.000187	18.706325
113.920000	110.000000	0.000010	0.000188	18.773780
113.900000	109.980000	0.000010	0.000188	18.752695
113.880000	109.960000	0.000010	0.000188	18.769560
113.860000	109.940000	0.000010	0.000188	18.778000
113.840000	109.920000	0.000010	0.000188	18.811720
113.820000	109.900000	0.000010	0.000188	18.761145
113.800000	109.880000	0.000010	0.000187	18.719000
113.780000	109.860000	0.000010	0.000188	18.841235
113.760000	109.840000	0.000010	0.000188	18.777995
113.740000	109.820000	0.000010	0.000188	18.778005
113.720000	109.800000	0.000010	0.000188	18.811720
113.700000	109.780000	0.000010	0.000188	18.815930
113.680000	109.760000	0.000010	0.000188	18.782210
113.670000	109.740000	0.000010	0.000189	18.862310
113.650000	109.720000	0.000010	0.000188	18.824365
113.630000	109.700000	0.000010	0.000188	18.837005
113.610000	109.680000	0.000010	0.000189	18.858090
113.590000	109.660000	0.000010	0.000188	18.756920
113.570000	109.640000	0.000010	0.000189	18.853855
113.550000	109.620000	0.000010	0.000189	18.866540
113.530000	109.600000	0.000010	0.000188	18.782210
113.510000	109.580000	0.000010	0.000189	18.896010
113.490000	109.570000	0.000010	0.000187	18.710560
113.470000	109.550000	0.000010	0.000189	18.879170
